filename,width,height,class,xmin,ymin,xmax,ymax
patches_188.jpg,200,200,inclusion,1,19,25,39
patches_188.jpg,200,200,inclusion,112,91,136,124
crazing_129.jpg,200,200,crazing,1,76,94,123
crazing_129.jpg,200,200,crazing,98,58,169,134
rolled-in_scale_19.jpg,200,200,rolled-in_scale,1,50,55,197
rolled-in_scale_19.jpg,200,200,rolled-in_scale,125,11,178,192
crazing_234.jpg,200,200,crazing,57,5,199,73
crazing_234.jpg,200,200,crazing,8,76,200,166
rolled-in_scale_90.jpg,200,200,rolled-in_scale,87,1,198,48
rolled-in_scale_90.jpg,200,200,rolled-in_scale,74,139,199,197
pitted_surface_239.jpg,200,200,pitted_surface,2,10,131,200
pitted_surface_239.jpg,200,200,pitted_surface,99,15,184,197
patches_98.jpg,200,200,patches,15,68,106,185
patches_98.jpg,200,200,patches,100,94,172,191
pitted_surface_64,200,200,pitted_surface,1,1,200,198
inclusion_158.jpg,200,200,inclusion,79,46,101,136
inclusion_158.jpg,200,200,inclusion,130,78,198,198
scratches_64.jpg,200,200,scratches,1,27,197,60
crazing_201.jpg,200,200,crazing,16,79,143,193
crazing_201.jpg,200,200,crazing,31,35,160,88
scratches_41.jpg,200,200,scratches,28,1,55,199
crazing_191.jpg,200,200,crazing,8,22,169,62
crazing_191.jpg,200,200,crazing,26,76,198,133
crazing_191.jpg,200,200,crazing,29,135,106,195
scratches_28.jpg,200,200,scratches,8,14,24,98
scratches_28.jpg,200,200,scratches,9,144,22,199
pitted_surface_234.jpg,200,200,pitted_surface,21,6,95,147
patches_189,200,200,patches,64,98,115,166
patches_189,200,200,patches,55,1,107,75
patches_189,200,200,patches,108,40,161,71
patches_189,200,200,patches,122,75,193,200
inclusion_27.jpg,200,200,inclusion,52,93,79,197
inclusion_27.jpg,200,200,inclusion,14,72,37,126
inclusion_27.jpg,200,200,inclusion,92,125,107,170
inclusion_27.jpg,200,200,inclusion,151,46,172,110
inclusion_27.jpg,200,200,inclusion,105,1,129,96
inclusion_27.jpg,200,200,inclusion,57,23,78,57
inclusion_27.jpg,200,200,inclusion,146,104,166,156
inclusion_27.jpg,200,200,inclusion,62,51,75,82
scratches_168.jpg,200,200,scratches,117,1,146,86
scratches_168.jpg,200,200,scratches,65,16,81,107
scratches_168.jpg,200,200,scratches,54,129,101,198
crazing_142.jpg,200,200,crazing,2,143,100,178
crazing_142.jpg,200,200,crazing,121,109,185,164
crazing_142.jpg,200,200,crazing,2,83,84,135
rolled-in_scale_108.jpg,200,200,rolled-in_scale,57,36,128,154
rolled-in_scale_108.jpg,200,200,rolled-in_scale,15,64,60,166
inclusion_131.jpg,200,200,inclusion,39,1,92,197
pitted_surface_219.jpg,200,200,pitted_surface,1,16,154,198
crazing_62.jpg,200,200,crazing,142,128,200,174
crazing_62.jpg,200,200,crazing,1,13,89,83
patches_186,200,200,patches,37,1,102,131
patches_186,200,200,patches,122,56,200,159
patches_186,200,200,patches,57,140,119,198
rolled-in_scale_136.jpg,200,200,rolled-in_scale,57,70,138,122
rolled-in_scale_136.jpg,200,200,rolled-in_scale,119,153,179,194
scratches_110.jpg,200,200,scratches,16,1,61,198
scratches_110.jpg,200,200,inclusion,108,19,126,105
scratches_110.jpg,200,200,inclusion,134,26,153,70
rolled-in_scale_64.jpg,200,200,rolled-in_scale,86,1,198,64
rolled-in_scale_64.jpg,200,200,rolled-in_scale,90,92,167,147
inclusion_93.jpg,200,200,inclusion,42,57,76,133
inclusion_93.jpg,200,200,inclusion,85,89,115,184
inclusion_93.jpg,200,200,inclusion,150,95,175,182
inclusion_93.jpg,200,200,inclusion,154,25,179,85
inclusion_93.jpg,200,200,inclusion,42,22,60,60
rolled-in_scale_200.jpg,200,200,rolled-in_scale,61,97,164,199
rolled-in_scale_200.jpg,200,200,rolled-in_scale,117,110,177,158
pitted_surface_129,200,200,pitted_surface,1,1,78,200
pitted_surface_129,200,200,pitted_surface,144,98,200,200
pitted_surface_129,200,200,pitted_surface,82,1,184,187
pitted_surface_180,200,200,pitted_surface,1,1,199,199
scratches_187.jpg,200,200,scratches,24,1,60,199
inclusion_103.jpg,200,200,inclusion,128,1,179,198
rolled-in_scale_194.jpg,200,200,rolled-in_scale,7,35,138,89
rolled-in_scale_194.jpg,200,200,rolled-in_scale,27,151,127,198
rolled-in_scale_86.jpg,200,200,rolled-in_scale,72,14,177,65
rolled-in_scale_86.jpg,200,200,rolled-in_scale,61,100,180,199
inclusion_177.jpg,200,200,inclusion,28,34,56,155
inclusion_177.jpg,200,200,inclusion,146,104,180,164
inclusion_177.jpg,200,200,inclusion,146,12,170,48
inclusion_177.jpg,200,200,inclusion,92,38,108,76
inclusion_177.jpg,200,200,inclusion,150,175,173,199
scratches_68.jpg,200,200,scratches,5,30,27,198
scratches_68.jpg,200,200,scratches,32,44,51,162
scratches_68.jpg,200,200,scratches,108,62,123,195
patches_82.jpg,200,200,patches,70,4,143,102
inclusion_235.jpg,200,200,inclusion,77,94,130,179
crazing_97.jpg,200,200,crazing,3,26,126,95
crazing_97.jpg,200,200,crazing,132,3,200,89
crazing_97.jpg,200,200,crazing,47,102,152,188
inclusion_111.jpg,200,200,inclusion,92,150,120,198
inclusion_111.jpg,200,200,inclusion,131,152,153,198
inclusion_111.jpg,200,200,inclusion,123,1,150,102
inclusion_111.jpg,200,200,inclusion,3,1,63,198
scratches_19.jpg,200,200,scratches,163,16,178,175
scratches_56.jpg,200,200,scratches,131,1,168,198
rolled-in_scale_189.jpg,200,200,rolled-in_scale,116,38,184,194
rolled-in_scale_189.jpg,200,200,rolled-in_scale,49,37,105,149
pitted_surface_117.jpg,200,200,pitted_surface,88,9,200,198
pitted_surface_117.jpg,200,200,pitted_surface,20,139,107,199
pitted_surface_117.jpg,200,200,pitted_surface,14,18,90,197
inclusion_130.jpg,200,200,inclusion,87,133,109,191
inclusion_130.jpg,200,200,inclusion,138,95,155,126
inclusion_130.jpg,200,200,inclusion,161,114,178,175
inclusion_130.jpg,200,200,inclusion,168,39,187,100
inclusion_130.jpg,200,200,inclusion,175,99,197,148
inclusion_130.jpg,200,200,inclusion,15,7,42,70
inclusion_130.jpg,200,200,inclusion,89,4,115,68
inclusion_130.jpg,200,200,inclusion,112,132,128,175
inclusion_130.jpg,200,200,inclusion,184,157,198,192
crazing_155.jpg,200,200,crazing,15,9,107,82
crazing_155.jpg,200,200,crazing,111,55,191,168
crazing_155.jpg,200,200,crazing,2,91,108,149
rolled-in_scale_11.jpg,200,200,rolled-in_scale,33,31,91,120
pitted_surface_235.jpg,200,200,pitted_surface,14,4,111,190
pitted_surface_235.jpg,200,200,pitted_surface,78,50,136,182
scratches_158.jpg,200,200,scratches,46,1,67,199
scratches_158.jpg,200,200,scratches,87,70,104,200
scratches_158.jpg,200,200,scratches,118,1,135,160
crazing_33.jpg,200,200,crazing,35,1,132,85
pitted_surface_167,200,200,pitted_surface,1,2,188,192
patches_78.jpg,200,200,patches,9,36,47,178
patches_78.jpg,200,200,patches,146,119,185,179
patches_78.jpg,200,200,patches,12,166,53,200
patches_100.jpg,200,200,patches,1,73,21,132
patches_100.jpg,200,200,patches,109,1,160,111
patches_100.jpg,200,200,patches,120,117,163,186
crazing_135.jpg,200,200,crazing,13,23,158,106
crazing_135.jpg,200,200,crazing,50,117,178,191
rolled-in_scale_155.jpg,200,200,rolled-in_scale,69,25,125,80
inclusion_203.jpg,200,200,inclusion,33,3,76,197
pitted_surface_3,200,200,pitted_surface,1,1,51,184
pitted_surface_3,200,200,pitted_surface,48,2,198,198
crazing_76.jpg,200,200,crazing,1,107,198,189
crazing_76.jpg,200,200,crazing,73,19,180,81
rolled-in_scale_78.jpg,200,200,rolled-in_scale,83,11,179,69
rolled-in_scale_78.jpg,200,200,rolled-in_scale,95,80,178,197
rolled-in_scale_117.jpg,200,200,rolled-in_scale,146,113,200,192
patches_36.jpg,200,200,patches,16,101,70,135
patches_36.jpg,200,200,patches,109,5,164,199
rolled-in_scale_74.jpg,200,200,rolled-in_scale,61,61,108,118
rolled-in_scale_74.jpg,200,200,rolled-in_scale,91,110,158,184
pitted_surface_198,200,200,pitted_surface,18,25,144,162
crazing_119.jpg,200,200,crazing,72,63,193,147
crazing_119.jpg,200,200,crazing,1,112,136,157
crazing_119.jpg,200,200,crazing,64,14,171,58
crazing_119.jpg,200,200,crazing,5,18,137,98
scratches_101.jpg,200,200,scratches,1,67,199,96
inclusion_95.jpg,200,200,inclusion,37,4,67,131
inclusion_95.jpg,200,200,inclusion,139,9,175,72
inclusion_95.jpg,200,200,inclusion,136,84,160,147
crazing_152.jpg,200,200,crazing,48,98,146,135
crazing_152.jpg,200,200,crazing,2,137,135,191
crazing_152.jpg,200,200,patches,156,136,191,168
rolled-in_scale_35.jpg,200,200,rolled-in_scale,126,8,181,58
rolled-in_scale_35.jpg,200,200,rolled-in_scale,117,77,166,127
rolled-in_scale_35.jpg,200,200,rolled-in_scale,123,165,193,199
pitted_surface_217.jpg,200,200,pitted_surface,16,22,138,191
pitted_surface_217.jpg,200,200,pitted_surface,155,66,198,200
patches_135.jpg,200,200,patches,73,27,110,94
crazing_220.jpg,200,200,crazing,3,117,146,194
crazing_220.jpg,200,200,crazing,78,19,178,131
scratches_209.jpg,200,200,scratches,53,1,69,132
scratches_209.jpg,200,200,scratches,114,1,144,147
scratches_209.jpg,200,200,inclusion,115,47,199,94
rolled-in_scale_115.jpg,200,200,rolled-in_scale,63,42,136,152
rolled-in_scale_115.jpg,200,200,rolled-in_scale,161,1,197,51
rolled-in_scale_115.jpg,200,200,rolled-in_scale,71,136,126,199
rolled-in_scale_115.jpg,200,200,rolled-in_scale,77,2,134,63
crazing_35.jpg,200,200,crazing,1,47,200,99
crazing_35.jpg,200,200,crazing,87,101,200,169
crazing_35.jpg,200,200,crazing,102,1,200,44
scratches_55.jpg,200,200,scratches,86,1,126,199
rolled-in_scale_176.jpg,200,200,rolled-in_scale,74,16,121,70
rolled-in_scale_176.jpg,200,200,rolled-in_scale,119,72,170,159
crazing_132.jpg,200,200,crazing,45,29,148,83
crazing_132.jpg,200,200,crazing,37,89,152,149
inclusion_173.jpg,200,200,inclusion,155,1,184,130
inclusion_173.jpg,200,200,inclusion,155,143,177,180
rolled-in_scale_40.jpg,200,200,rolled-in_scale,12,10,60,63
rolled-in_scale_40.jpg,200,200,rolled-in_scale,132,20,187,64
rolled-in_scale_40.jpg,200,200,rolled-in_scale,1,101,83,140
rolled-in_scale_40.jpg,200,200,rolled-in_scale,3,159,80,191
rolled-in_scale_97.jpg,200,200,rolled-in_scale,62,134,151,186
rolled-in_scale_97.jpg,200,200,rolled-in_scale,81,12,140,103
crazing_30.jpg,200,200,crazing,1,94,120,174
crazing_30.jpg,200,200,crazing,131,32,200,165
crazing_30.jpg,200,200,crazing,1,10,134,62
pitted_surface_164.jpg,200,200,pitted_surface,1,1,196,200
crazing_38.jpg,200,200,crazing,107,82,200,199
crazing_38.jpg,200,200,crazing,66,1,200,87
inclusion_184.jpg,200,200,inclusion,54,1,107,197
inclusion_209.jpg,200,200,inclusion,33,3,84,198
inclusion_209.jpg,200,200,inclusion,80,69,104,115
pitted_surface_211.jpg,200,200,pitted_surface,75,1,199,171
patches_203,200,200,patches,57,127,122,200
patches_203,200,200,patches,29,1,122,119
patches_95.jpg,200,200,patches,89,73,170,170
patches_95.jpg,200,200,patches,43,74,94,145
patches_95.jpg,200,200,patches,174,97,200,158
inclusion_170.jpg,200,200,inclusion,77,16,129,199
scratches_1.jpg,200,200,scratches,26,12,43,171
scratches_1.jpg,200,200,scratches,8,184,17,196
inclusion_81.jpg,200,200,inclusion,45,1,90,199
inclusion_81.jpg,200,200,inclusion,159,1,188,96
inclusion_81.jpg,200,200,inclusion,136,132,170,198
inclusion_81.jpg,200,200,inclusion,10,11,43,68
inclusion_81.jpg,200,200,inclusion,44,166,61,199
scratches_157.jpg,200,200,scratches,46,1,79,199
scratches_157.jpg,200,200,scratches,99,1,115,199
inclusion_144.jpg,200,200,inclusion,128,13,142,41
inclusion_144.jpg,200,200,inclusion,113,69,134,123
inclusion_144.jpg,200,200,inclusion,116,122,130,151
inclusion_144.jpg,200,200,inclusion,117,171,130,198
scratches_113.jpg,200,200,scratches,69,1,97,199
scratches_113.jpg,200,200,scratches,53,1,69,200
scratches_113.jpg,200,200,inclusion,161,170,172,193
inclusion_178.jpg,200,200,inclusion,11,132,38,182
inclusion_178.jpg,200,200,inclusion,176,6,199,110
inclusion_178.jpg,200,200,inclusion,113,130,135,168
inclusion_178.jpg,200,200,inclusion,10,17,27,44
scratches_32.jpg,200,200,scratches,31,1,44,42
scratches_32.jpg,200,200,scratches,27,68,42,187
scratches_32.jpg,200,200,scratches,177,61,193,180
scratches_32.jpg,200,200,inclusion,105,84,120,116
scratches_5.jpg,200,200,scratches,140,40,198,199
pitted_surface_8,200,200,pitted_surface,1,1,199,199
rolled-in_scale_152.jpg,200,200,rolled-in_scale,2,1,54,197
rolled-in_scale_152.jpg,200,200,rolled-in_scale,49,6,131,63
scratches_45.jpg,200,200,scratches,1,78,199,100
patches_142.jpg,200,200,patches,1,13,47,88
patches_142.jpg,200,200,patches,1,106,60,199
patches_142.jpg,200,200,patches,63,26,128,107
patches_142.jpg,200,200,patches,130,1,197,161
patches_142.jpg,200,200,patches,100,127,179,199
pitted_surface_83,200,200,pitted_surface,2,1,95,199
pitted_surface_83,200,200,pitted_surface,102,1,199,200
rolled-in_scale_22.jpg,200,200,rolled-in_scale,104,75,151,168
inclusion_2.jpg,200,200,inclusion,23,98,39,132
inclusion_2.jpg,200,200,inclusion,108,128,123,156
inclusion_2.jpg,200,200,inclusion,106,166,132,199
crazing_235.jpg,200,200,crazing,37,1,163,51
crazing_235.jpg,200,200,crazing,3,65,179,122
crazing_235.jpg,200,200,crazing,47,145,183,199
crazing_235.jpg,200,200,crazing,2,3,53,62
pitted_surface_135,200,200,pitted_surface,1,2,86,193
pitted_surface_135,200,200,pitted_surface,112,1,199,198
scratches_10.jpg,200,200,scratches,74,1,119,124
scratches_10.jpg,200,200,scratches,139,1,154,196
scratches_10.jpg,200,200,scratches,84,77,111,150
patches_81.jpg,200,200,patches,1,32,53,144
patches_81.jpg,200,200,patches,1,1,43,38
patches_81.jpg,200,200,patches,134,1,182,51
patches_81.jpg,200,200,patches,21,151,58,195
patches_81.jpg,200,200,patches,152,133,195,200
pitted_surface_170.jpg,200,200,pitted_surface,1,1,108,182
pitted_surface_170.jpg,200,200,pitted_surface,105,1,200,161
pitted_surface_170.jpg,200,200,patches,99,74,146,143
pitted_surface_170.jpg,200,200,patches,142,162,172,199
rolled-in_scale_184.jpg,200,200,rolled-in_scale,29,91,175,199
rolled-in_scale_184.jpg,200,200,rolled-in_scale,9,1,95,107
rolled-in_scale_184.jpg,200,200,rolled-in_scale,120,1,154,54
inclusion_64.jpg,200,200,inclusion,112,1,136,70
inclusion_64.jpg,200,200,inclusion,106,91,138,198
patches_165.jpg,200,200,patches,44,73,106,197
patches_165.jpg,200,200,patches,183,14,200,92
patches_165.jpg,200,200,patches,1,155,22,200
patches_165.jpg,200,200,patches,165,155,199,200
inclusion_7.jpg,200,200,inclusion,9,56,147,83
inclusion_7.jpg,200,200,inclusion,151,61,183,75
rolled-in_scale_2.jpg,200,200,rolled-in_scale,148,87,197,187
pitted_surface_120,200,200,pitted_surface,1,1,72,198
pitted_surface_120,200,200,pitted_surface,79,1,160,197
pitted_surface_61,200,200,pitted_surface,1,1,199,200
rolled-in_scale_51.jpg,200,200,rolled-in_scale,132,3,200,86
rolled-in_scale_51.jpg,200,200,rolled-in_scale,1,161,81,200
rolled-in_scale_51.jpg,200,200,rolled-in_scale,133,126,199,156
scratches_155.jpg,200,200,scratches,26,32,41,124
scratches_155.jpg,200,200,scratches,56,26,73,199
scratches_155.jpg,200,200,scratches,133,1,163,199
pitted_surface_90.jpg,200,200,pitted_surface,10,1,138,200
crazing_91.jpg,200,200,crazing,32,128,180,182
crazing_91.jpg,200,200,crazing,10,53,198,98
crazing_91.jpg,200,200,crazing,12,10,153,48
crazing_216.jpg,200,200,crazing,1,97,53,197
crazing_216.jpg,200,200,crazing,23,1,180,93
crazing_216.jpg,200,200,crazing,55,86,197,190
patches_109.jpg,200,200,patches,1,124,23,153
patches_109.jpg,200,200,patches,67,20,130,170
patches_109.jpg,200,200,patches,176,116,200,157
inclusion_164.jpg,200,200,inclusion,67,1,111,74
inclusion_164.jpg,200,200,inclusion,136,1,198,198
inclusion_164.jpg,200,200,inclusion,33,104,84,198
inclusion_164.jpg,200,200,inclusion,81,83,99,132
inclusion_164.jpg,200,200,inclusion,93,142,109,180
inclusion_109.jpg,200,200,inclusion,132,1,167,187
inclusion_109.jpg,200,200,inclusion,39,1,74,198
inclusion_109.jpg,200,200,inclusion,1,35,28,145
crazing_159.jpg,200,200,crazing,35,4,124,63
crazing_159.jpg,200,200,crazing,35,118,197,183
rolled-in_scale_67.jpg,200,200,rolled-in_scale,47,47,124,103
rolled-in_scale_67.jpg,200,200,rolled-in_scale,32,1,162,35
rolled-in_scale_67.jpg,200,200,rolled-in_scale,166,152,198,198
pitted_surface_154.jpg,200,200,pitted_surface,3,1,83,195
pitted_surface_154.jpg,200,200,pitted_surface,134,3,200,178
inclusion_159.jpg,200,200,inclusion,42,52,64,170
inclusion_159.jpg,200,200,inclusion,67,1,98,198
inclusion_186.jpg,200,200,inclusion,67,1,105,86
inclusion_186.jpg,200,200,inclusion,97,130,117,199
inclusion_162.jpg,200,200,inclusion,21,23,73,170
inclusion_162.jpg,200,200,inclusion,85,69,138,198
inclusion_162.jpg,200,200,inclusion,135,123,182,197
inclusion_162.jpg,200,200,inclusion,142,86,163,131
patches_227.jpg,200,200,patches,1,66,84,193
patches_227.jpg,200,200,patches,93,101,160,149
patches_227.jpg,200,200,patches,98,1,163,94
patches_227.jpg,200,200,patches,7,1,101,29
patches_227.jpg,200,200,inclusion,166,164,194,188
rolled-in_scale_101.jpg,200,200,rolled-in_scale,100,3,175,62
rolled-in_scale_101.jpg,200,200,rolled-in_scale,101,76,155,119
rolled-in_scale_101.jpg,200,200,rolled-in_scale,1,104,48,129
scratches_96.jpg,200,200,scratches,154,1,177,150
patches_173,200,200,patches,20,55,84,173
patches_59.jpg,200,200,patches,78,2,117,127
patches_59.jpg,200,200,patches,69,142,123,200
rolled-in_scale_114.jpg,200,200,rolled-in_scale,3,6,64,195
rolled-in_scale_114.jpg,200,200,rolled-in_scale,88,27,125,88
pitted_surface_79,200,200,pitted_surface,1,1,200,200
scratches_102.jpg,200,200,scratches,1,61,200,89
patches_49.jpg,200,200,patches,11,2,49,58
patches_49.jpg,200,200,patches,6,142,56,200
patches_49.jpg,200,200,patches,136,1,198,126
inclusion_119.jpg,200,200,inclusion,98,1,136,198
inclusion_119.jpg,200,200,inclusion,74,1,93,46
inclusion_119.jpg,200,200,inclusion,160,16,194,175
pitted_surface_11,200,200,pitted_surface,2,37,178,197
crazing_146.jpg,200,200,crazing,43,109,95,193
rolled-in_scale_107.jpg,200,200,rolled-in_scale,117,94,181,198
rolled-in_scale_107.jpg,200,200,rolled-in_scale,73,133,115,200
scratches_185.jpg,200,200,scratches,89,1,116,200
crazing_53.jpg,200,200,crazing,1,121,123,198
crazing_53.jpg,200,200,crazing,1,33,112,116
patches_224.jpg,200,200,patches,97,50,189,188
patches_224.jpg,200,200,patches,106,8,153,56
patches_224.jpg,200,200,patches,1,1,64,198
patches_224.jpg,200,200,patches,71,164,160,199
scratches_208.jpg,200,200,scratches,115,1,131,196
inclusion_53.jpg,200,200,inclusion,22,1,58,172
inclusion_190.jpg,200,200,inclusion,15,31,28,69
inclusion_190.jpg,200,200,inclusion,26,41,59,198
inclusion_190.jpg,200,200,inclusion,59,12,103,198
inclusion_190.jpg,200,200,inclusion,134,1,149,43
crazing_218.jpg,200,200,crazing,18,58,150,115
crazing_218.jpg,200,200,crazing,91,16,198,56
crazing_218.jpg,200,200,crazing,36,143,175,181
rolled-in_scale_225.jpg,200,200,rolled-in_scale,18,26,106,148
rolled-in_scale_225.jpg,200,200,rolled-in_scale,134,47,200,122
scratches_132.jpg,200,200,scratches,103,1,120,96
scratches_132.jpg,200,200,scratches,2,100,196,194
scratches_132.jpg,200,200,inclusion,133,1,200,198
inclusion_205.jpg,200,200,inclusion,20,64,45,184
inclusion_205.jpg,200,200,inclusion,127,11,170,198
patches_70.jpg,200,200,patches,63,74,152,199
pitted_surface_160.jpg,200,200,pitted_surface,2,10,196,198
pitted_surface_160.jpg,200,200,patches,153,1,198,68
pitted_surface_142.jpg,200,200,pitted_surface,4,1,196,196
crazing_107.jpg,200,200,crazing,112,46,199,138
crazing_107.jpg,200,200,crazing,2,1,105,79
crazing_107.jpg,200,200,crazing,11,146,127,199
pitted_surface_72.jpg,200,200,pitted_surface,4,1,200,200
patches_97.jpg,200,200,patches,75,51,133,145
patches_97.jpg,200,200,patches,90,146,130,193
rolled-in_scale_169.jpg,200,200,rolled-in_scale,35,1,147,52
rolled-in_scale_169.jpg,200,200,rolled-in_scale,23,124,139,187
scratches_144.jpg,200,200,scratches,49,73,62,198
scratches_144.jpg,200,200,scratches,132,1,148,199
scratches_144.jpg,200,200,scratches,154,1,178,199
crazing_197.jpg,200,200,crazing,15,97,198,181
crazing_197.jpg,200,200,crazing,12,8,167,91
rolled-in_scale_157.jpg,200,200,rolled-in_scale,95,22,145,52
rolled-in_scale_157.jpg,200,200,rolled-in_scale,59,83,136,182
scratches_57.jpg,200,200,scratches,70,1,102,156
patches_67.jpg,200,200,patches,15,75,81,147
patches_67.jpg,200,200,patches,143,35,179,108
patches_67.jpg,200,200,patches,163,163,194,200
crazing_15.jpg,200,200,crazing,27,46,149,101
crazing_15.jpg,200,200,crazing,27,16,167,65
crazing_90.jpg,200,200,crazing,58,5,155,105
crazing_78.jpg,200,200,crazing,1,56,197,130
crazing_78.jpg,200,200,crazing,2,1,60,51
crazing_78.jpg,200,200,crazing,130,1,198,43
pitted_surface_188,200,200,pitted_surface,57,1,199,199
inclusion_182.jpg,200,200,inclusion,136,1,152,67
inclusion_182.jpg,200,200,inclusion,136,73,164,159
inclusion_182.jpg,200,200,inclusion,145,166,165,199
inclusion_182.jpg,200,200,inclusion,162,1,184,198
inclusion_137.jpg,200,200,inclusion,50,1,74,47
inclusion_137.jpg,200,200,inclusion,96,120,110,145
inclusion_135.jpg,200,200,inclusion,41,1,74,178
inclusion_135.jpg,200,200,inclusion,60,6,98,198
scratches_197.jpg,200,200,scratches,113,1,127,198
scratches_197.jpg,200,200,scratches,33,1,45,198
inclusion_219.jpg,200,200,inclusion,110,93,133,179
inclusion_219.jpg,200,200,inclusion,87,52,108,91
crazing_156.jpg,200,200,crazing,1,25,92,94
crazing_156.jpg,200,200,crazing,103,24,193,113
crazing_156.jpg,200,200,crazing,43,98,132,156
pitted_surface_218.jpg,200,200,pitted_surface,1,10,197,200
crazing_185.jpg,200,200,crazing,1,81,184,160
rolled-in_scale_127.jpg,200,200,rolled-in_scale,97,132,186,184
patches_21,200,200,patches,32,1,109,180
patches_21,200,200,patches,119,1,190,199
inclusion_22.jpg,200,200,inclusion,48,4,94,181
inclusion_22.jpg,200,200,inclusion,99,52,124,110
inclusion_22.jpg,200,200,inclusion,144,2,189,188
inclusion_22.jpg,200,200,inclusion,24,20,45,103
rolled-in_scale_102.jpg,200,200,rolled-in_scale,122,21,153,49
rolled-in_scale_102.jpg,200,200,rolled-in_scale,66,65,132,98
rolled-in_scale_102.jpg,200,200,rolled-in_scale,96,114,169,149
rolled-in_scale_102.jpg,200,200,rolled-in_scale,84,151,178,199
scratches_196.jpg,200,200,scratches,24,1,37,200
patches_169,200,200,patches,17,9,93,149
patches_169,200,200,patches,100,33,158,199
pitted_surface_94.jpg,200,200,pitted_surface,25,1,196,180
inclusion_201.jpg,200,200,inclusion,52,1,105,198
inclusion_201.jpg,200,200,inclusion,117,94,139,168
inclusion_66.jpg,200,200,inclusion,64,1,108,197
scratches_17.jpg,200,200,scratches,153,87,167,176
patches_205,200,200,patches,1,1,74,96
patches_205,200,200,patches,1,103,70,200
patches_205,200,200,patches,108,58,195,200
pitted_surface_134,200,200,pitted_surface,1,1,166,118
inclusion_180.jpg,200,200,inclusion,81,19,111,163
inclusion_180.jpg,200,200,inclusion,140,51,156,86
rolled-in_scale_147.jpg,200,200,rolled-in_scale,84,10,144,68
rolled-in_scale_147.jpg,200,200,rolled-in_scale,79,86,142,155
patches_157,200,200,patches,50,1,148,190
patches_157,200,200,patches,1,1,37,106
rolled-in_scale_162.jpg,200,200,rolled-in_scale,10,130,97,192
rolled-in_scale_162.jpg,200,200,rolled-in_scale,6,50,98,117
crazing_167.jpg,200,200,crazing,90,10,179,101
crazing_167.jpg,200,200,crazing,59,133,198,186
rolled-in_scale_221.jpg,200,200,rolled-in_scale,96,32,149,164
scratches_25.jpg,200,200,scratches,35,1,97,198
scratches_25.jpg,200,200,scratches,112,5,151,198
rolled-in_scale_134.jpg,200,200,rolled-in_scale,87,77,169,154
rolled-in_scale_134.jpg,200,200,rolled-in_scale,28,78,81,161
rolled-in_scale_134.jpg,200,200,rolled-in_scale,45,14,85,37
patches_180,200,200,patches,1,52,34,118
patches_180,200,200,patches,62,13,109,131
patches_180,200,200,patches,112,1,154,48
scratches_199.jpg,200,200,scratches,69,13,85,197
scratches_199.jpg,200,200,scratches,142,1,159,154
pitted_surface_20,200,200,pitted_surface,8,1,91,179
pitted_surface_20,200,200,pitted_surface,97,1,199,200
pitted_surface_74,200,200,pitted_surface,1,1,200,198
crazing_239.jpg,200,200,crazing,29,120,166,176
crazing_239.jpg,200,200,crazing,53,1,200,82
crazing_239.jpg,200,200,crazing,33,36,181,100
crazing_239.jpg,200,200,crazing,1,72,194,132
rolled-in_scale_212.jpg,200,200,rolled-in_scale,81,40,175,106
rolled-in_scale_212.jpg,200,200,rolled-in_scale,66,1,106,59
rolled-in_scale_212.jpg,200,200,rolled-in_scale,69,125,136,191
inclusion_32.jpg,200,200,inclusion,35,1,71,199
inclusion_32.jpg,200,200,inclusion,88,1,119,139
inclusion_32.jpg,200,200,inclusion,141,1,170,67
inclusion_32.jpg,200,200,inclusion,114,87,136,165
inclusion_32.jpg,200,200,inclusion,43,159,67,199
inclusion_20.jpg,200,200,inclusion,64,1,100,198
inclusion_20.jpg,200,200,inclusion,123,1,149,160
inclusion_20.jpg,200,200,inclusion,162,48,198,198
inclusion_20.jpg,200,200,inclusion,124,157,142,200
patches_61.jpg,200,200,patches,76,1,124,63
rolled-in_scale_139.jpg,200,200,rolled-in_scale,101,81,181,141
rolled-in_scale_139.jpg,200,200,rolled-in_scale,114,148,144,200
crazing_204.jpg,200,200,crazing,7,132,165,184
patches_108.jpg,200,200,patches,8,1,64,122
patches_108.jpg,200,200,patches,75,1,177,111
patches_108.jpg,200,200,patches,145,117,190,187
rolled-in_scale_38.jpg,200,200,rolled-in_scale,117,94,191,189
rolled-in_scale_38.jpg,200,200,rolled-in_scale,116,16,191,48
patches_125.jpg,200,200,patches,1,160,33,200
patches_125.jpg,200,200,patches,128,1,184,111
patches_191.jpg,200,200,patches,27,14,79,91
patches_191.jpg,200,200,patches,31,117,103,200
patches_191.jpg,200,200,patches,91,2,184,198
patches_16.jpg,200,200,patches,2,45,43,200
patches_16.jpg,200,200,patches,135,149,176,200
patches_16.jpg,200,200,patches,1,1,50,56
scratches_125.jpg,200,200,scratches,20,52,196,156
rolled-in_scale_72.jpg,200,200,rolled-in_scale,10,21,110,108
rolled-in_scale_72.jpg,200,200,rolled-in_scale,9,169,59,200
rolled-in_scale_72.jpg,200,200,rolled-in_scale,153,79,199,105
pitted_surface_176.jpg,200,200,pitted_surface,88,64,199,194
